Component_1,Smiles_1,Component_2,Smiles_2,T_EP,Area_1,Area_2,sig1_1,sig1_2,sig2_1,sig2_2,sig3_1,sig3_2,sig4_1,sig4_2,sig5_1,sig5_2,sig6_1,sig6_2,Hb_acc1_1,Hb_acc1_2,Hb_acc2_1,Hb_acc2_2,Hb_acc3_1,Hb_acc3_2,Hb_acc4_1,Hb_acc4_2,Hb_don1_1,Hb_don1_2,Hb_don2_1,Hb_don2_2,Hb_don3_1,Hb_don3_2,Hb_don4_1,Hb_don4_2,Volume_1,Volume_2,MolWeight_1,MolWeight_2,E_diel_1,E_diel_2,av_dE_1,av_dE_2,E_vdw_1,E_vdw_2,E_ring_1,E_ring_2,mu_gas_1,mu_gas_2,charge_p_1,charge_p_2,charge_n_1,charge_n_2,area_p_1,area_p_2,area_n_1,area_n_2,Hb_acc5_1,Hb_acc5_2,Hb_don5_1,Hb_don5_2,WAPS_1,WANS_1,WAPS_2,WANS_2
[C2Ohmim]Cl,C[n+]1ccn(CCO)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],352.6,187.6922,177.0496,-0.0,-0.0,171.9329,171.9745,111.9653,120.106,323.476,311.401,366.1635,376.8907,763.639,713.9818,0.2292,0.2347,23.0946,23.5772,14.8837,15.0395,7.8291,7.6146,-0.0313,-0.0108,3.6234,1.8488,0.924,0.229,0.0939,0.0126,200.9888,188.1524,162.6182,139.6245,-38.0813,-43.9005,0.8315,0.6451,7.2404,6.901,-0.9446,0.0,-13.2894,-16.944,0.767,0.7737,-0.767,-0.7737,64.6358,59.7694,118.3792,115.2142,14.7849,14.8568,0.7512,0.1508,0.011866488849832445,-0.006479178774649601,0.012944750992983032,-0.006715318077112023
[C2Ohmim]Cl,C[n+]1ccn(CCO)c1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],352.8,187.6922,177.0496,-0.0,-0.0,171.9329,171.9745,111.9653,120.106,323.476,311.401,366.1635,376.8907,763.639,713.9818,0.2292,0.2347,23.0946,23.5772,14.8837,15.0395,7.8291,7.6146,-0.0313,-0.0108,3.6234,1.8488,0.924,0.229,0.0939,0.0126,200.9888,188.1524,162.6182,139.6245,-38.0813,-43.9005,0.8315,0.6451,7.2404,6.901,-0.9446,0.0,-13.2894,-16.944,0.767,0.7737,-0.767,-0.7737,64.6358,59.7694,118.3792,115.2142,14.7849,14.8568,0.7512,0.1508,0.011866488849832445,-0.006479178774649601,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],560.7,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],546.4,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],547.0,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],528.9,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],493.5,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],493.5,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],456.6,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],456.7,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],419.9,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],419.6,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],430.0,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],429.4,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],437.3,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],437.8,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],445.9,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],445.5,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],458.6,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],458.6,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],463.3,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Mpyr]Cl,CCCC[N+]1(C)CCCC1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],463.4,222.3089,177.0496,-0.0,-0.0,159.09,171.9745,166.0452,120.106,373.3331,311.401,590.2032,376.8907,1108.5135,713.9818,0.2716,0.2347,27.1779,23.5772,19.5132,15.0395,12.3503,7.6146,-0.003,-0.0108,0.7063,1.8488,0.0382,0.229,0.0,0.0126,248.6397,188.1524,177.7159,139.6245,-39.75,-43.9005,0.5823,0.6451,8.8492,6.901,-0.9446,0.0,-13.098,-16.944,0.7114,0.7737,-0.7114,-0.7737,63.6775,59.7694,146.9765,115.2142,19.5103,14.8568,0.0,0.1508,0.01117192100820541,-0.004840229560507973,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],543.6,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],523.7,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],483.6,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],443.1,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],386.6,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],403.4,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],373.9,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],363.32,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],375.15,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],368.52,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],384.48,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],393.78,221.7067,177.0496,0.0,-0.0,169.4084,171.9745,153.552,120.106,381.8446,311.401,545.0038,376.8907,1066.7539,713.9818,0.2724,0.2347,27.2972,23.5772,19.4061,15.0395,11.9885,7.6146,-0.0165,-0.0108,2.1963,1.8488,0.399,0.229,0.024,0.0126,232.546,188.1524,171.6682,139.6245,-43.2884,-43.9005,0.6352,0.6451,8.9604,6.901,-1.1335,0.0,-15.5996,-16.944,0.7399,0.7737,-0.7399,-0.7737,64.2769,59.7694,145.529,115.2142,19.3925,14.8568,0.2621,0.1508,0.011511133859909237,-0.005084210019996015,0.012944750992983032,-0.006715318077112023
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],557.2,204.9913,177.0496,0.0,-0.0,159.4099,171.9745,121.4344,120.106,322.407,311.401,461.0757,376.8907,939.1721,713.9818,0.2086,0.2347,21.0196,23.5772,14.1385,15.0395,8.736,7.6146,-0.0084,-0.0108,1.4637,1.8488,0.1641,0.229,0.0025,0.0126,221.5786,188.1524,163.2156,139.6245,-36.0707,-43.9005,0.9178,0.6451,6.9822,6.901,0.0,0.0,-11.1094,-16.944,0.747,0.7737,-0.747,-0.7737,76.2829,59.7694,122.8749,115.2142,13.9119,14.8568,0.1029,0.1508,0.009792496090211569,-0.006079353879433473,0.012944750992983032,-0.006715318077112023
