Component#1,inchi#1,Smiles#1,H#1,T#1,Component#2,inchi#2,Smiles#2,H#2,T#2,T_EP,X#1,Phase_diagram
Malic Acid,BJEPYKJPYRNKOW-UHFFFAOYSA-N,O=C(O)CC(O)C(=O)O,33.522,404.3,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,391.75,0.899,Yes
Malic Acid,BJEPYKJPYRNKOW-UHFFFAOYSA-N,O=C(O)CC(O)C(=O)O,33.522,404.3,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,395.18,0.944,Yes
Malonic Acid,OFOBLEOULBTSOW-UHFFFAOYSA-N,O=C(O)CC(=O)O,23.1,407.46,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,285.15,0.52,No
Mannose,WQZGKKKJIJFFOK-HGVZOGFYSA-N,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,24.69,407,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,547.75,0.1,Yes
Mannose,WQZGKKKJIJFFOK-HGVZOGFYSA-N,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,24.69,407,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,496.65,0.202,Yes
Mannose,WQZGKKKJIJFFOK-HGVZOGFYSA-N,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,24.69,407,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,438.88,0.3,Yes
Mannose,WQZGKKKJIJFFOK-HGVZOGFYSA-N,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,24.69,407,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,377.52,0.4,Yes
Mannose,WQZGKKKJIJFFOK-HGVZOGFYSA-N,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,24.69,407,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,332.52,0.499,Yes
Mannose,WQZGKKKJIJFFOK-HGVZOGFYSA-N,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,24.69,407,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,353.58,0.599,Yes
Mannose,WQZGKKKJIJFFOK-HGVZOGFYSA-N,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,24.69,407,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,364.48,0.7,Yes
Mannose,WQZGKKKJIJFFOK-HGVZOGFYSA-N,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,24.69,407,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,377.85,0.8,Yes
Mannose,WQZGKKKJIJFFOK-HGVZOGFYSA-N,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,24.69,407,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,391.75,0.899,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,541.5,0.103,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,497.3,0.203,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,447.5,0.302,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,408.6,0.402,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,371.7,0.502,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,315.2,0.701,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,312.3,0.801,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Betaine,KWIUHFFTVRNATP-UHFFFAOYSA-N,C[N+](C)(C)CC(=O)[O-],17.98,566,310.1,0.899,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,529.3,0.1,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,463.4,0.2,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,418.5,0.3,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,376.8,0.4,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,335.1,0.5,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,316.3,0.6,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,315.7,0.7,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,316.9,0.8,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,ChCl,SGMZJAMFUVOLNK-UHFFFAOYSA-M,C[N+](C)(C)CCO.[Cl-],4.3,578.15,322.4,0.9,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hexadecan-1-ol,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,60.96,324.4,321,0.104,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hexadecan-1-ol,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,60.96,324.4,319.4,0.199,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hexadecan-1-ol,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,60.96,324.4,317.7,0.301,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hexadecan-1-ol,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,60.96,324.4,314.7,0.4,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hexadecan-1-ol,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,60.96,324.4,312.5,0.5,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hexadecan-1-ol,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,60.96,324.4,309.1,0.602,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hexadecan-1-ol,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,60.96,324.4,304.9,0.7,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hexadecan-1-ol,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,60.96,324.4,301.2,0.801,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hexadecan-1-ol,BXWNKGSJHAJOGX-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCO,60.96,324.4,309.9,0.9,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Hydroquinone ,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,Oc1ccc(O)cc1,27.11,445.45,398.5,0.8,No
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Ibuprofen,HEFNNWSXXWATRW-UHFFFAOYSA-N,CC(C)Cc1ccc(C(C)C(=O)O)cc1,39.5,350.4,302.15,0.8,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,316,0.1,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,312,0.2,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,312.22,0.25,No
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,310,0.3,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,306,0.4,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,302,0.5,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,297,0.6,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,294.64,0.667,No
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,289,0.7,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,299,0.8,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Lauric Acid,POULHZVOKOAJMA-UHFFFAOYSA-N,CCCCCCCCCCCC(=O)O,34.69,317.5,307,0.9,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Myristic Acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,45.75,327,324.97,0.1,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Myristic Acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,45.75,327,322.84,0.2,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Myristic Acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,45.75,327,319.74,0.3,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Myristic Acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,45.75,327,317.1,0.4,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Myristic Acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,45.75,327,314.17,0.5,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Myristic Acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,45.75,327,310.93,0.6,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Myristic Acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,45.75,327,303.76,0.7,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Myristic Acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,45.75,327,296.17,0.8,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Myristic Acid,TUNFSRHWOTWDNC-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)O,45.75,327,306.35,0.9,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Octadecan-1-ol,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,65.35,332.9,330.1,0.1,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Octadecan-1-ol,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,65.35,332.9,328.9,0.2,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Octadecan-1-ol,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,65.35,332.9,327.3,0.3,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Octadecan-1-ol,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,65.35,332.9,325.1,0.4,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Octadecan-1-ol,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,65.35,332.9,322.3,0.5,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Octadecan-1-ol,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,65.35,332.9,318.9,0.599,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Octadecan-1-ol,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,65.35,332.9,313.4,0.701,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Octadecan-1-ol,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,65.35,332.9,307.8,0.8,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Octadecan-1-ol,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,65.35,332.9,309,0.9,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Palmitic Acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,51.02,336.8,333.43,0.1,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Palmitic Acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,51.02,336.8,332.2,0.2,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Palmitic Acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,51.02,336.8,329.91,0.3,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Palmitic Acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,51.02,336.8,327.3,0.41,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Palmitic Acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,51.02,336.8,325.36,0.5,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Palmitic Acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,51.02,336.8,322.82,0.6,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Palmitic Acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,51.02,336.8,317.07,0.7,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Palmitic Acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,51.02,336.8,308.61,0.8,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Palmitic Acid,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,51.02,336.8,308.53,0.9,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Phenylpropionic Acid,XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,32.7,321.1,315.35,0.1,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Phenylpropionic Acid,XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,32.7,321.1,309.65,0.2,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Phenylpropionic Acid,XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,32.7,321.1,303.95,0.3,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Phenylpropionic Acid,XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,32.7,321.1,296.93,0.4,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Phenylpropionic Acid,XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,32.7,321.1,290.35,0.5,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Phenylpropionic Acid,XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,32.7,321.1,284.21,0.6,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Phenylpropionic Acid,XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,32.7,321.1,291.67,0.7,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Phenylpropionic Acid,XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,32.7,321.1,299.56,0.8,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Phenylpropionic Acid,XMIIGOLPHOKFCH-UHFFFAOYSA-N,O=C(O)CCc1ccccc1,32.7,321.1,307.46,0.9,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Salicylic Acid,YGSDEFSMJLZEOE-UHFFFAOYSA-N,O=C(O)c1ccccc1O,26.1,432.15,297.9,0.85,No
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,340.88,0.1,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,338.68,0.2,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,336.77,0.31,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,335.17,0.4,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,332.85,0.5,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,330.76,0.6,Yes
Menthol,NOOLISFMXDJSKH-KXUCPTDWSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.6,Stearic Acid,QIQXTHQIDYTFRH-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)O,61.36,343.67,322.99,0.7,Yes
